customer_id,customer_name,gender,birth_year,city,province,join_date,membership
C20304,Vina Santoso,Pria,1980,Tangerang Selatan,Banten,2023-09-18,Basic
C20305,Iqbal Setiawan,Pria,1979,Depok,Jawa Barat,2023-04-24,Basic
C20306,Teguh Hidayat,Pria,2002,SBY,Jawa Timur,2022-10-26,Basic
C20307,Agus Firmansyah,Pria,1973,Tangerang Selatan,Banten,2022-01-17,Silver
C20308,Fajar Kusuma,Pria,1989,Jakarta Barat,DKI Jakarta,2023-02-17,Basic
C20309,Dimas Permana,Pria,1986,Yogyakarta,DI Yogyakarta,2023-03-05,Basic
C20310,Arif Setiawan,,1987,Balikpapan,Kalimantan Timur,2024-06-02,Basic
C20311,Fajar Saputra,Wanita,1973,Bekasi,Jawa Barat,2023-04-23,Gold
C20312,Rizky Utami,Wanita,1992,Semarang,Jawa Tengah,2024-05-25,Silver
C20313,Intan Wijaya,Wanita,1989,Jakarta Selatan,DKI Jakarta,2022-06-18,Basic
C20314,Maya Hidayat,Pria,1971,Bogor,Jawa Barat,2022-03-24,Basic
C20315,Maya Kusuma,Pria,1985,surabaya,Jawa Timur,2024-06-04,Silver
C20316,Nurul Permana,Wanita,2003,Yogyakarta,DI Yogyakarta,2023-11-16,Basic
C20317,Nadia Hidayat,Pria,1987,bandung,Jawa Barat,2024-01-29,
C20318,Rani Pratama,Pria,1995,Balikpapan,Kalimantan Timur,2024-03-16,Silver
C20319,Intan Kusuma,Wanita,1973,Denpasar,Bali,2024-08-17,Silver
C20320,Teguh Santoso,,1990,Jogja,DI Yogyakarta,2023-04-12,
C20321,Bayu Anggraini,Pria,1993,Bandung,Jawa Barat,2024-03-22,Basic
C20322,Galih Anggraini,Pria,1982,Malang,Jawa Timur,2023-09-13,Basic
C20323,Agus Setiawan,Pria,1983,jakarta timur,DKI Jakarta,2024-07-29,Gold
C20324,Arif Wijaya,,1972,Depok,Jawa Barat,2024-09-12,Basic
C20325,Sari Ramadhan,,1972,Denpasar,Bali,2023-04-28,Basic
C20326,Ayu Pratama,Pria,1997,Surabaya,Jawa Timur,2024-08-09,Basic
C20327,Nadia Firmansyah,Wanita,1995,Bogor,Jawa Barat,2024-03-27,Basic
C20328,Galih Saputra,,1971,Makassar,Sulawesi Selatan,2024-02-24,Basic
C20329,Dimas Anggraini,Wanita,2001,Jakarta Barat,DKI Jakarta,2023-02-13,Basic
C20330,Maya Ramadhan,Wanita,1997,Palembang,Sumatera Selatan,2024-02-10,Basic
C20331,Lestari Kusuma,Pria,1992,Yogyakarta,DI Yogyakarta,2023-03-29,Basic
C20332,Dimas Kusuma,Pria,1972,Jakarta Timur,DKI Jakarta,2023-10-16,Silver
C20333,Intan Rahayu,Wanita,1999,Bekasi,Jawa Barat,2024-06-20,Basic
C20334,Yoga Utami,Wanita,1987,Malang,Jawa Timur,2023-09-23,Basic
C20335,Galih Wijaya,Pria,1986,Jakarta Timur,DKI Jakarta,2024-04-22,Basic
C20336,Yoga Halim,Pria,1982,Bogor,Jawa Barat,2023-06-02,Basic
C20337,Galih Firmansyah,Wanita,1982,Tangerang Selatan,Banten,2024-06-24,
C20338,Bayu Nugroho,Pria,1996,Malang,Jawa Timur,2024-05-17,Gold
C20339,Nurul Permana,Pria,2000,Jakarta Timur,DKI Jakarta,2022-09-23,Basic
C20340,Fajar Kusuma,Pria,2003,Depok,Jawa Barat,2024-09-14,Basic
C20341,Ayu Santoso,Wanita,1979,Yogyakarta,DI Yogyakarta,2023-04-04,Silver
C20342,Rizky Halim,Wanita,1998,Malang,Jawa Timur,2022-12-31,Basic
C20343,Citra Setiawan,Pria,1972,Bekasi,Jawa Barat,2024-07-11,Basic
C20344,Andi Rahayu,Pria,1976,Bandung,Jawa Barat,2023-05-17,Basic
C20345,Vina Wijaya,Pria,1987,Makassar,Sulawesi Selatan,2023-10-02,Silver
C20346,Sari Santoso,Wanita,1999,Balikpapan,Kalimantan Timur,2024-05-05,Silver
C20347,Yoga Ramadhan,Pria,2000,Depok,Jawa Barat,2022-09-30,Basic
C20348,Ayu Anggraini,Pria,1987,Jakarta Barat,DKI Jakarta,2023-11-30,Silver
C20349,Citra Kusuma,Pria,1999,JAKARTA BARAT,DKI Jakarta,2023-12-01,Basic
C20350,Andi Setiawan,Pria,1989,jakarta selatan,DKI Jakarta,2024-08-17,Silver
C20351,Agus Pratama,Wanita,1987,Yogyakarta,DI Yogyakarta,2023-07-25,Basic
C20352,Intan Saputra,Pria,1975,Depok,Jawa Barat,2024-05-25,Silver
C20353,Maya Permana,Wanita,1979,Yogyakarta,DI Yogyakarta,2023-12-29,Basic
C20354,Lestari Pratama,Wanita,1971,Bekasi,Jawa Barat,2024-01-05,Silver
C20355,Andi Ramadhan,Wanita,1980,Jaktim,DKI Jakarta,2024-09-24,Basic
C20356,Iqbal Setiawan,Wanita,2002,Makassar,Sulawesi Selatan,2024-02-06,
C20357,Intan Wijaya,Pria,1991,Malang,Jawa Timur,2023-03-20,Basic
C20358,Reza Setiawan,Wanita,1980,Denpasar,Bali,2022-11-06,Basic
C20359,Fitri Firmansyah,Wanita,1999,Denpasar,Bali,2023-05-20,Basic
C20360,Hendra Anggraini,Wanita,1999,Medan,Sumatera Utara,2022-11-21,Silver
C20361,Wahyu Rahayu,Wanita,1974,Balikpapan,Kalimantan Timur,2023-10-13,Basic
C20362,Intan Santoso,Wanita,1983,Jakarta Selatan,DKI Jakarta,2022-02-02,Basic
C20363,Nurul Santoso,Pria,1973,Jakarta Timur,DKI Jakarta,2022-06-14,Basic
C20364,Teguh Nugroho,Wanita,2000,Bogor,Jawa Barat,2023-04-19,Silver
C20365,Bayu Pratama,Wanita,1988,Bekasi,Jawa Barat,2022-10-31,Silver
C20366,Ayu Ramadhan,Pria,1990,SBY,Jawa Timur,2023-11-06,Silver
C20367,Andi Saputra,Wanita,1997,Jakarta Selatan,DKI Jakarta,2024-02-07,Basic
C20368,Agus Santoso,Pria,1974,Jakarta Barat,DKI Jakarta,2023-03-29,Basic
C20369,Hendra Anggraini,Wanita,1983,Jakarta Barat,DKI Jakarta,2022-12-29,Basic
C20370,Yoga Utami,Wanita,1973,Tangerang Selatan,Banten,2024-08-11,Basic
C20371,Hendra Santoso,Wanita,1971,Tangerang,Banten,2022-07-10,Silver
C20372,Wahyu Halim,Pria,1974,Jakarta Barat,DKI Jakarta,2023-10-16,Basic
C20373,Sari Wijaya,Wanita,1980,Tangerang,Banten,2022-09-10,Basic
C20374,Anisa Pratama,Pria,1983,Palembang,Sumatera Selatan,2023-09-22,Basic
C20375,Rizky Utami,Pria,1980,JAKARTA BARAT,DKI Jakarta,2022-08-31,Silver
C20376,Rani Utami,Wanita,1973,Surabaya ,Jawa Timur,2022-01-16,Gold
C20377,Nadia Anggraini,Wanita,1979,Semarang,Jawa Tengah,2024-06-28,Silver
C20378,Wahyu Halim,Pria,1989,Jakarta Barat,DKI Jakarta,2022-10-22,Basic
C20379,Intan Nugroho,Wanita,1992,Surabaya,Jawa Timur,2023-12-08,Basic
C20380,Vina Permana,,2000,Jaksel,DKI Jakarta,2024-04-07,
C20381,Intan Santoso,Wanita,1984,Palembang,Sumatera Selatan,2023-05-21,Basic
C20382,Nurul Setiawan,Wanita,1998,Surabaya,Jawa Timur,2023-05-10,Basic
C20383,Citra Pratama,Pria,1997, Bandung,Jawa Barat,2023-02-20,
C20384,Andi Firmansyah,Pria,1993,Semarang,Jawa Tengah,2023-09-01,Gold
C20385,Galih Santoso,Wanita,1975,Balikpapan,Kalimantan Timur,2023-04-17,Basic
C20386,Rizky Saputra,,1986,BANDUNG,Jawa Barat,2023-05-29,Basic
C20387,Siti Firmansyah,Pria,1992,Depok,Jawa Barat,2023-08-10,Silver
C20388,Dewi Nugroho,Pria,1988,Jakarta Selatan,DKI Jakarta,2024-07-02,Silver
C20389,Anisa Hidayat,,2000,jakarta timur,DKI Jakarta,2022-03-24,Gold
C20390,Ayu Santoso,Wanita,1972,Jaktim,DKI Jakarta,2024-02-03,Silver
C20391,Putri Kusuma,Pria,1973,Jakarta Selatan,DKI Jakarta,2024-02-29,Basic
C20392,Wahyu Nugroho,Wanita,1992,Bogor,Jawa Barat,2022-08-31,Gold
C20393,Dewi Utami,Wanita,2003,Makassar,Sulawesi Selatan,2024-02-07,Silver
C20394,Ayu Nugroho,Pria,1977,Jaksel,DKI Jakarta,2024-02-22,Silver
C20395,Agus Setiawan,,1971,Bekasi,Jawa Barat,2022-06-29,Basic
C20396,Fitri Hidayat,Pria,1981,Jakarta Timur,DKI Jakarta,2024-08-10,Silver
C20397,Fitri Pratama,Pria,1991,Jakarta Barat,DKI Jakarta,2023-06-21,Basic
C20398,Wahyu Kusuma,Wanita,1975,Semarang,Jawa Tengah,2022-01-06,Basic
C20399,Vina Anggraini,Wanita,1988,Bandung,Jawa Barat,2023-03-13,Basic
C20400,Reza Anggraini,Wanita,2000,Tangerang Selatan,Banten,2024-08-29,Silver
C20401,Bayu Wijaya,Wanita,1981,Bandung,Jawa Barat,2022-01-21,Basic
C20402,Lestari Rahayu,Wanita,2003,surabaya,Jawa Timur,2022-02-19,Silver
C20403,Anisa Pratama,,1988,Denpasar,Bali,2022-01-20,Basic
C20404,Dewi Rahayu,Pria,1998,Jogjakarta,DI Yogyakarta,2022-08-04,Silver
C20405,Citra Ramadhan,Pria,1984,Palembang,Sumatera Selatan,2023-06-14,Basic
C20406,Arif Firmansyah,Wanita,1972,Jakarta Timur,DKI Jakarta,2024-01-28,Basic
C20407,Iqbal Rahayu,Pria,2002,Tangerang,Banten,2023-06-03,Basic
C20408,Hendra Hidayat,Wanita,1981,Jakarta Timur,DKI Jakarta,2022-05-02,Basic
C20409,Galih Nugroho,Wanita,1994,Bogor,Jawa Barat,2023-12-27,Basic
C20410,Ayu Ramadhan,Wanita,1970,Bandung,Jawa Barat,2024-02-24,Basic
C20411,Hendra Utami,Wanita,1982,jakarta selatan,DKI Jakarta,2024-08-15,Basic
C20412,Budi Setiawan,Pria,1995,Yogyakarta,DI Yogyakarta,2024-08-04,Basic
C20413,Budi Anggraini,Pria,1991,Bogor,Jawa Barat,2023-09-01,Basic
C20414,Budi Rahayu,Wanita,1981,Bandung,Jawa Barat,2022-11-11,Gold
C20415,Nurul Halim,Pria,1986,Bekasi,Jawa Barat,2023-03-28,Basic
C20416,Hendra Kusuma,Pria,1988,bandung,Jawa Barat,2022-04-12,Basic
C20417,Siti Halim,Pria,1989,Depok,Jawa Barat,2024-02-17,Basic
C20418,Budi Wijaya,Pria,1995,Bogor,Jawa Barat,2024-05-30,Basic
C20419,Vina Hidayat,Wanita,1989,Jakarta Timur,DKI Jakarta,2024-05-12,Basic
C20420,Citra Firmansyah,Wanita,1974,Tangerang Selatan,Banten,2022-01-09,Basic
C20421,Intan Utami,Wanita,1982,Jakarta Barat,DKI Jakarta,2023-11-09,Basic
C20422,Nadia Saputra,Wanita,1994,Jakarta Selatan,DKI Jakarta,2023-03-31,Basic
C20423,Yoga Halim,Wanita,1986,Bekasi,Jawa Barat,2024-08-29,Basic
C20424,Rizky Halim,Pria,2001, Bandung,Jawa Barat,2022-02-28,Silver
C20425,Ayu Ramadhan,Wanita,1994,Jakarta Barat,DKI Jakarta,2023-04-11,Basic
C20426,Reza Wijaya,Wanita,1988,jakarta selatan,DKI Jakarta,2022-01-29,Silver
C20427,Maya Permana,Wanita,2000,Depok,Jawa Barat,2023-04-15,Silver
C20428,Fajar Anggraini,Pria,1981,Jakarta Selatan,DKI Jakarta,2022-10-24,Basic
C20429,Budi Anggraini,Wanita,1978,Semarang,Jawa Tengah,2023-07-01,Basic
C20430,Reza Firmansyah,Wanita,1983,Semarang,Jawa Tengah,2024-07-13,Basic
C20431,Arif Pratama,Pria,2000,Bekasi,Jawa Barat,2024-08-02,Basic
C20432,Arif Nugroho,,1976,Bandung,Jawa Barat,2023-03-24,Basic
C20433,Nurul Utami,Pria,1987,JAKARTA SELATAN,DKI Jakarta,2022-10-23,Basic
C20434,Hendra Anggraini,Wanita,1976,Malang,Jawa Timur,2023-12-23,Basic
C20435,Anisa Halim,Pria,1982,Balikpapan,Kalimantan Timur,2023-03-23,Basic
C20436,Arif Setiawan,Pria,1984,Jakarta Barat,DKI Jakarta,2023-07-15,Silver
C20437,Anisa Nugroho,Wanita,1982,Surabaya,Jawa Timur,2023-03-03,Silver
C20438,Maya Setiawan,,1980,Depok,Jawa Barat,2022-05-30,Basic
C20439,Nadia Permana,Pria,1975,Makassar,Sulawesi Selatan,2022-06-12,Silver
C20440,Bayu Saputra,,2002,Bekasi,Jawa Barat,2024-06-29,Basic
C20441,Hendra Pratama,Wanita,2000,Medan,Sumatera Utara,2023-07-01,Silver
C20442,Budi Saputra,Wanita,1974,Makassar,Sulawesi Selatan,2024-03-25,Basic
C20443,Citra Setiawan,Wanita,1971,SBY,Jawa Timur,2023-04-02,Basic
C20444,Putri Setiawan,Wanita,1988,Bandung,Jawa Barat,2023-06-22,Basic
C20445,Yoga Rahayu,Pria,1999,Jakarta Timur,DKI Jakarta,2024-07-22,Basic
C20446,Citra Anggraini,Pria,1994,Bekasi,Jawa Barat,2024-02-13,Basic
C20447,Reza Ramadhan,Pria,2003,Depok,Jawa Barat,2023-09-02,Basic
C20448,Anisa Firmansyah,Wanita,1972,Jogja,DI Yogyakarta,2023-07-15,Basic
C20449,Anisa Setiawan,Wanita,1973,Bandung,Jawa Barat,2024-06-30,Basic
C20450,Nurul Setiawan,Pria,1984,bandung,Jawa Barat,2023-06-30,Basic
C20451,Nadia Permana,Pria,1976,Jakarta Selatan,DKI Jakarta,2024-05-08,Silver
C20452,Putri Anggraini,Wanita,2003,Semarang,Jawa Tengah,2023-04-13,Basic
C20453,Maya Anggraini,Wanita,1991,Jakarta Barat,DKI Jakarta,2024-01-06,Basic
C20454,Putri Pratama,Pria,1997,JAKARTA BARAT,DKI Jakarta,2023-07-03,
C20455,Dimas Setiawan,Wanita,1973,surabaya,Jawa Timur,2024-05-04,Basic
C20456,Iqbal Pratama,Pria,1989,Depok,Jawa Barat,2023-04-10,Basic
C20457,Maya Nugroho,Pria,1973,Bandung,Jawa Barat,2023-03-14,
C20458,Andi Nugroho,Pria,1973,Jaktim,DKI Jakarta,2024-08-12,Silver
C20459,Nurul Utami,Wanita,1980,SBY,Jawa Timur,2022-04-16,Basic
C20460,Intan Halim,Pria,1993,Surabaya,Jawa Timur,2024-06-17,Basic
C20461,Anisa Saputra,Pria,2002,Bekasi,Jawa Barat,2022-08-05,Silver
C20462,Wahyu Nugroho,Wanita,1990,Jaktim,DKI Jakarta,2024-06-04,Basic
C20463,Ayu Utami,Wanita,1990,Jakarta Barat,DKI Jakarta,2023-09-18,Gold
C20464,Vina Saputra,Wanita,1975,Palembang,Sumatera Selatan,2023-11-23,Basic
C20465,Nadia Nugroho,Wanita,1986,Palembang,Sumatera Selatan,2023-05-22,Basic
C20466,Dewi Permana,Pria,1996,Balikpapan,Kalimantan Timur,2022-03-05,Basic
C20467,Nurul Rahayu,Pria,1989,Tangerang Selatan,Banten,2024-05-07,Gold
C20468,Lestari Anggraini,Pria,1995,Jakarta selatan,DKI Jakarta,2023-08-29,Basic
C20469,Putri Rahayu,Wanita,2003,SBY,Jawa Timur,2023-11-18,Silver
C20470,Iqbal Kusuma,,1983,Surabaya,Jawa Timur,2024-08-13,Silver
C20471,Nurul Wijaya,Pria,1990,Bekasi,Jawa Barat,2024-02-10,Basic
C20472,Putri Nugroho,Wanita,1989,Bekasi,Jawa Barat,2022-06-17,Silver
C20473,Maya Nugroho,Pria,1983,Medan,Sumatera Utara,2023-06-24,Basic
C20474,Putri Ramadhan,Pria,1975,Bogor,Jawa Barat,2024-01-10,Gold
C20475,Fajar Saputra,Wanita,1993,Surabaya,Jawa Timur,2023-12-10,Basic
C20476,Wahyu Firmansyah,Pria,2000, Bandung,Jawa Barat,2023-05-08,Basic
C20477,Dimas Pratama,Pria,1995,Depok,Jawa Barat,2023-01-15,Basic
C20478,Budi Saputra,Wanita,1999,Jakarta Selatan,DKI Jakarta,2024-01-03,Basic
C20479,Ayu Permana,Wanita,1993,Bekasi,Jawa Barat,2023-07-23,Basic
C20480,Siti Nugroho,Pria,1980,Semarang,Jawa Tengah,2023-09-25,
C20481,Sari Kusuma,Wanita,1984,Tangerang Selatan,Banten,2023-10-08,Gold
C20482,Citra Halim,Pria,1973,Jaktim,DKI Jakarta,2023-07-13,Basic
C20483,Wahyu Kusuma,Wanita,1999,TANGSEL,Banten,2024-01-02,Basic
C20484,Fitri Rahayu,Pria,1979,Bogor,Jawa Barat,2023-01-03,Basic
C20485,Siti Saputra,Wanita,2002,Tangsel,Banten,2023-02-14,Basic
C20486,Galih Setiawan,Wanita,1981,Depok,Jawa Barat,2024-02-04,
C20487,Vina Rahayu,Pria,1999,Tangerang Selatan,Banten,2023-10-15,Basic
C20488,Agus Nugroho,Pria,1997,Palembang,Sumatera Selatan,2022-09-16,Basic
C20489,Iqbal Wijaya,Wanita,1972,Makassar,Sulawesi Selatan,2024-07-31,Gold
C20490,Iqbal Halim,Pria,1971,Surabaya ,Jawa Timur,2022-05-28,Silver
C20491,Andi Firmansyah,Pria,1976,Tangerang,Banten,2023-02-13,Gold
C20492,Lestari Hidayat,Pria,1997,Bandung,Jawa Barat,2022-01-09,Basic
C20493,Siti Santoso,,2000,jakarta barat,DKI Jakarta,2022-02-09,Silver
C20494,Intan Nugroho,Wanita,1984,Depok,Jawa Barat,2023-10-06,Basic
C20495,Nadia Ramadhan,Wanita,1974,Malang,Jawa Timur,2023-06-18,Basic
C20496,Agus Pratama,Pria,1974,Semarang,Jawa Tengah,2022-06-26,Basic
C20497,Wahyu Santoso,Pria,2003,Tangerang Selatan,Banten,2023-10-16,Silver
C20498,Fitri Ramadhan,Wanita,1988,Yogyakarta,DI Yogyakarta,2024-03-19,Silver
C20499,Rani Rahayu,Wanita,1984,Semarang,Jawa Tengah,2024-01-04,Gold
C20500,Ayu Pratama,Pria,1994,Bandung,Jawa Barat,2023-09-01,Basic
C20501,Andi Saputra,Pria,1994,Jakarta Selatan,DKI Jakarta,2023-07-15,Silver
C20502,Nadia Halim,Pria,1981,Jakarta Barat,DKI Jakarta,2024-05-27,Silver
C20503,Budi Ramadhan,Wanita,1990,Medan,Sumatera Utara,2023-01-23,Basic
C20504,Andi Saputra,Pria,1976,Malang,Jawa Timur,2024-07-01,Silver
C20505,Maya Rahayu,Pria,1998,Medan,Sumatera Utara,2022-11-08,Silver
C20506,Arif Saputra,Wanita,1973,Jakarta Timur,DKI Jakarta,2022-07-02,Silver
C20507,Teguh Rahayu,Wanita,1976,Denpasar,Bali,2023-07-09,Silver
C20508,Dimas Saputra,Pria,1993,Jakarta Barat,DKI Jakarta,2024-08-23,Basic
C20509,Nurul Kusuma,Pria,2001,Malang,Jawa Timur,2022-10-26,
C20510,Ayu Rahayu,Pria,1997,Jakarta Selatan,DKI Jakarta,2022-08-03,Silver
C20511,Rizky Saputra,Wanita,1978,Jakarta Timur,DKI Jakarta,2023-03-14,
C20512,Anisa Hidayat,Pria,1999,Surabaya,Jawa Timur,2024-08-31,Silver
C20513,Galih Anggraini,Pria,1970,Jakarta Selatan,DKI Jakarta,2022-03-10,Basic
C20514,Anisa Santoso,Wanita,1974,Jaksel,DKI Jakarta,2022-03-10,Basic
C20515,Rizky Utami,Wanita,1992,Tangerang,Banten,2022-04-05,Silver
C20516,Wahyu Setiawan,Pria,1972,Jakarta Selatan,DKI Jakarta,2024-02-17,Silver
C20517,Dewi Setiawan,Wanita,1993,jakarta timur,DKI Jakarta,2023-01-13,Basic
C20518,Ayu Anggraini,Wanita,1972,Bekasi,Jawa Barat,2022-04-23,Basic
C20519,Fitri Anggraini,Wanita,1998,Denpasar,Bali,2022-08-14,Basic
C20520,Wahyu Pratama,Wanita,1992,Bandung,Jawa Barat,2022-08-05,Basic
C20521,Galih Permana,Wanita,1989,Jaktim,DKI Jakarta,2022-09-12,Basic
C20522,Nadia Halim,Pria,2002,Medan,Sumatera Utara,2024-08-16,Basic
C20523,Iqbal Pratama,Wanita,2002,Yogyakarta,DI Yogyakarta,2022-12-01,Basic
C20524,Siti Permana,Pria,1977,Jakarta Barat,DKI Jakarta,2022-11-11,Basic
C20525,Dewi Nugroho,Wanita,1980,Jakarta Selatan,DKI Jakarta,2024-01-10,Silver
C20526,Ayu Ramadhan,Wanita,1973,Jakarta selatan,DKI Jakarta,2024-04-18,Silver
C20527,Fajar Hidayat,Wanita,2002,Yogyakarta,DI Yogyakarta,2022-09-25,Basic
C20528,Bayu Pratama,Wanita,1983,Jakarta Selatan,DKI Jakarta,2024-03-09,Silver
C20529,Iqbal Santoso,Pria,1997,Makassar,Sulawesi Selatan,2022-05-21,Basic
C20530,Reza Pratama,Pria,1982,Tangerang,Banten,2024-02-26,Silver
C20531,Rizky Wijaya,Pria,1984,Balikpapan,Kalimantan Timur,2024-01-22,Basic
C20532,Galih Anggraini,,1995,Tangerang Selatan,Banten,2023-01-25,Basic
C20533,Dewi Rahayu,Wanita,1994,BANDUNG,Jawa Barat,2024-07-17,Basic
C20534,Rizky Rahayu,Wanita,1981,Jakarta Selatan,DKI Jakarta,2022-04-26,Basic
C20535,Siti Utami,Pria,1987,Malang,Jawa Timur,2022-05-29,Silver
C20536,Andi Firmansyah,Wanita,2002,Depok,Jawa Barat,2024-05-30,Basic
C20537,Hendra Pratama,Wanita,2003,Bekasi,Jawa Barat,2024-05-21,Basic
C20538,Nurul Firmansyah,Wanita,1981,Surabaya ,Jawa Timur,2023-08-11,Gold
C20539,Dimas Pratama,,2003,Makassar,Sulawesi Selatan,2024-08-23,Basic
C20540,Iqbal Wijaya,Wanita,1996,Tangsel,Banten,2023-10-16,Basic
C20541,Arif Anggraini,Wanita,2000,Tangerang,Banten,2022-10-15,Basic
C20542,Arif Ramadhan,Wanita,1988,Balikpapan,Kalimantan Timur,2023-05-31,Basic
C20543,Citra Saputra,Pria,1975,Jakarta Timur,DKI Jakarta,2022-02-04,
C20544,Arif Permana,Wanita,2003,Jakarta Selatan,DKI Jakarta,2024-07-11,Basic
C20545,Arif Halim,Pria,1975,JAKARTA SELATAN,DKI Jakarta,2023-08-03,Silver
C20546,Anisa Rahayu,Pria,1972,Balikpapan,Kalimantan Timur,2022-11-27,Silver
C20547,Fajar Nugroho,Pria,2002,Medan,Sumatera Utara,2022-04-28,Basic
C20548,Anisa Permana,,1982,Jakarta Timur,DKI Jakarta,2022-08-21,Silver
C20549,Citra Kusuma,Pria,1992,Balikpapan,Kalimantan Timur,2022-01-26,Basic
C20550,Intan Ramadhan,Pria,1980,BANDUNG,Jawa Barat,2022-12-18,Basic
C20551,Putri Permana,Pria,1992,Palembang,Sumatera Selatan,2023-06-30,Basic
C20552,Nurul Permana,Wanita,1998,Bekasi,Jawa Barat,2024-04-25,Silver
C20553,Galih Utami,Pria,1970,Jakarta Timur,DKI Jakarta,2023-04-27,Silver
C20554,Andi Halim,Wanita,1986,Bekasi,Jawa Barat,2024-03-14,Silver
C20555,Andi Santoso,Pria,1993,Medan,Sumatera Utara,2023-10-05,
C20556,Rani Permana,,1996,Jakarta Timur,DKI Jakarta,2024-02-14,Basic
C20557,Fajar Hidayat,Wanita,1971,Tangerang,Banten,2024-07-24,Silver
C20558,Budi Pratama,Wanita,1988,Bekasi,Jawa Barat,2023-09-25,Basic
C20559,Nurul Hidayat,Pria,1995,bandung,Jawa Barat,2022-05-15,Basic
C20560,Citra Utami,Pria,1979,Bekasi,Jawa Barat,2023-11-24,Gold
C20561,Maya Permana,,1981,Jaksel,DKI Jakarta,2023-12-03,Basic
C20562,Siti Hidayat,Pria,1992,Semarang,Jawa Tengah,2023-04-19,Basic
C20563,Nurul Hidayat,Pria,1975,Bekasi,Jawa Barat,2024-06-16,Basic
C20564,Lestari Saputra,Pria,1986,Jakarta Barat,DKI Jakarta,2023-08-30,Basic
C20565,Ayu Rahayu,Wanita,1986,Bogor,Jawa Barat,2022-04-05,Basic
C20566,Siti Hidayat,Pria,1981,Bandung,Jawa Barat,2022-05-24,Silver
C20567,Nadia Hidayat,Pria,1993,Depok,Jawa Barat,2024-05-05,Silver
C20568,Siti Ramadhan,Pria,1983,Jakarta selatan,DKI Jakarta,2024-06-15,Basic
C20569,Wahyu Kusuma,Pria,2002,SBY,Jawa Timur,2022-03-01,Silver
C20570,Anisa Setiawan,Wanita,1981,Medan,Sumatera Utara,2023-11-14,Basic
C20571,Galih Hidayat,Wanita,1976,Surabaya,Jawa Timur,2023-05-23,Basic
C20572,Maya Hidayat,Wanita,1998,Jakarta Selatan,DKI Jakarta,2023-09-19,Basic
C20573,Bayu Nugroho,Wanita,1978,Bekasi,Jawa Barat,2022-06-03,Silver
C20574,Citra Permana,Pria,2002,Makassar,Sulawesi Selatan,2024-08-24,Basic
C20575,Budi Ramadhan,Pria,1979,Surabaya,Jawa Timur,2022-10-20,Basic
C20576,Budi Ramadhan,Wanita,1992,yogyakarta,DI Yogyakarta,2022-04-01,Basic
C20577,Dewi Halim,Pria,1998,Tangerang Selatan,Banten,2022-01-24,Basic
C20578,Galih Nugroho,Wanita,1975,Tangerang Selatan,Banten,2022-04-12,Basic
C20579,Fitri Nugroho,Pria,1988,Bekasi,Jawa Barat,2022-04-22,Basic
C20580,Agus Wijaya,Pria,1999,Denpasar,Bali,2024-02-26,Silver
C20581,Anisa Kusuma,Wanita,1997,Surabaya,Jawa Timur,2022-09-22,Silver
C20582,Yoga Pratama,Pria,1977,Surabaya,Jawa Timur,2022-01-20,Silver
C20583,Fajar Nugroho,Wanita,1993,Malang,Jawa Timur,2024-01-04,Basic
C20584,Andi Utami,,1992,Jakarta Timur,DKI Jakarta,2023-03-28,Silver
C20585,Siti Santoso,Pria,1972,Depok,Jawa Barat,2024-06-28,Gold
C20586,Rani Pratama,Pria,1983,Surabaya,Jawa Timur,2023-05-28,Basic
C20587,Nadia Kusuma,,2001,Semarang,Jawa Tengah,2023-08-21,Basic
C20588,Siti Utami,Pria,1995,Depok,Jawa Barat,2023-03-05,Basic
C20589,Bayu Rahayu,Wanita,1975,Depok,Jawa Barat,2022-11-12,Basic
C20590,Yoga Anggraini,Wanita,1988,Semarang,Jawa Tengah,2023-09-28,Basic
C20591,Teguh Utami,Wanita,1978,Balikpapan,Kalimantan Timur,2023-06-19,Basic
C20592,Intan Utami,Wanita,2001,Makassar,Sulawesi Selatan,2024-05-15,Silver
C20593,Siti Halim,,1981,Makassar,Sulawesi Selatan,2022-06-15,Basic
C20594,Andi Ramadhan,Wanita,1982,Jakarta Barat,DKI Jakarta,2024-06-02,Basic
C20595,Rizky Anggraini,Wanita,1973,Bandung,Jawa Barat,2022-03-27,Basic
C20596,Putri Kusuma,Pria,1988,Palembang,Sumatera Selatan,2022-07-18,Basic
C20597,Sari Saputra,,2002,Jakarta Barat,DKI Jakarta,2022-07-09,Basic
C20598,Nurul Anggraini,Pria,1992,Tangsel,Banten,2024-05-02,Basic
C20599,Lestari Ramadhan,Pria,1992,Surabaya,Jawa Timur,2023-06-06,Basic
C20600,Sari Nugroho,Wanita,1987, Bandung,Jawa Barat,2024-03-24,Basic
C20601,Wahyu Saputra,Wanita,1999,Bekasi,Jawa Barat,2022-08-29,Basic
C20602,Andi Permana,Pria,1981,Depok,Jawa Barat,2023-03-09,Basic
C20603,Arif Utami,Wanita,1983,Jaksel,DKI Jakarta,2022-07-07,Basic
C20604,Anisa Wijaya,Pria,1988,Bekasi,Jawa Barat,2023-02-10,Silver
C20605,Lestari Nugroho,Pria,1973,Yogyakarta,DI Yogyakarta,2022-08-27,Gold
C20606,Ayu Pratama,Pria,1995,Jakarta selatan,DKI Jakarta,2023-03-18,Silver
C20607,Teguh Santoso,Pria,1999,Tangerang,Banten,2023-12-12,Basic
